21476,1,76.79,2000-05-12
21477,1,46.86,2000-10-02
21478,1,99.14,2000-01-30
21479,1,61.97,2000-09-19
21480,1,85.25,2000-12-09
21481,1,61.9,2000-06-07
21485,1,78.57,2000-11-03
21486,1,64.89,2000-05-26
21489,1,69.91,2000-10-08
21490,1,80.09,2000-03-06
21491,1,92.52,2000-06-18
21492,1,37.11,2000-03-24
21493,1,72.36,2000-03-02
21494,1,40.85,2000-02-12
21497,1,92.47,2000-10-27
21499,1,98.98,2000-08-09
21500,1,65.76,2000-02-15
21501,1,58.73,2000-11-28
21506,1,81.9,2000-10-09
21507,1,41.84,2000-10-09
21508,1,57.86,2000-10-06
21511,1,35.9,2000-07-19
21512,1,67.9,2000-02-25
21513,1,67.0,2000-12-09
21514,1,61.89,2000-07-10
21515,1,72.84,2000-07-07
21517,1,56.73,2000-01-28
21518,1,35.2,2000-08-10
21519,1,58.25,2000-12-04
21520,1,89.95,2000-02-17
21521,1,84.79,2000-02-09
21523,1,65.8,2000-05-04
21524,1,36.52,2000-04-07
21528,1,47.34,2000-01-16
21529,1,78.76,2000-03-29
21530,1,70.41,2000-03-18
21535,1,37.23,2000-09-26
21539,1,53.18,2000-06-02
21540,1,37.36,2000-05-23
21542,1,56.41,2000-07-01
21543,1,91.05,2000-04-27
21546,1,73.29,2000-03-03
21547,1,57.59,2000-02-26
21549,1,39.8,2000-06-26
21550,1,44.46,2000-07-11
21551,1,86.61,2000-08-21
21552,1,45.43,2000-05-29
21553,1,83.72,2000-01-15
21554,1,81.7,2000-01-25
21555,1,98.92,2000-11-20
21556,1,44.18,2000-04-12
21557,1,49.07,2000-05-12
21560,1,43.8,2000-01-01
21561,1,63.23,2000-03-10
21563,1,66.94,2000-07-29
21565,1,40.24,2000-07-10
21566,1,96.89,2000-06-07
21567,1,78.8,2000-07-15
21569,1,68.19,2000-04-14
21570,1,69.52,2000-07-19
21573,1,54.6,2000-12-23
21575,1,42.84,2000-04-14
21577,1,70.58,2000-10-27
21579,1,40.65,2000-10-19
21580,1,94.27,2000-08-18
21583,1,97.86,2000-03-11
21584,1,62.95,2000-04-24
21588,1,64.59,2000-11-17
21589,1,97.85,2000-07-31
21590,1,77.9,2000-02-22
21591,1,99.53,2000-06-19
21592,1,89.93,2000-07-29
21594,1,36.99,2000-05-08
21595,1,86.14,2000-10-16
21597,1,95.7,2000-05-31
21598,1,84.78,2000-07-17
21599,1,49.41,2000-08-09
21600,1,75.71,2000-08-24
21601,1,93.87,2000-11-03
21603,1,96.95,2000-08-09
21605,1,51.26,2000-01-14
21606,1,73.25,2000-06-14
21610,1,99.11,2000-10-19
21611,1,77.93,2000-07-19
21612,1,88.63,2000-03-30
21613,1,82.53,2000-09-11
21614,1,70.42,2000-01-14
21615,1,95.16,2000-05-30
21616,1,74.36,2000-07-08
21617,1,56.4,2000-02-28
21619,1,37.07,2000-02-02
21620,1,83.21,2000-08-02
21621,1,47.33,2000-05-23
21622,1,50.44,2000-03-08
21624,1,62.35,2000-09-19
21625,1,92.72,2000-12-16
21627,1,73.78,2000-09-30
21628,1,97.98,2000-06-09
21629,1,97.52,2000-07-31
21630,1,71.17,2000-02-16
21631,1,74.44,2000-03-05
21632,1,73.77,2000-03-11
21634,1,39.97,2000-04-08
21635,1,73.41,2000-03-09
21638,1,56.19,2000-12-07
21640,1,42.01,2000-09-08
21641,1,91.44,2000-01-13
21642,1,59.32,2000-06-19
21644,1,41.91,2000-07-04
21645,1,60.5,2000-07-28
21646,1,72.31,2000-04-22
21649,1,47.5,2000-02-17
21650,1,49.79,2000-12-25
21654,1,81.24,2000-04-18
21655,1,42.95,2000-03-04
21656,1,84.8,2000-08-16
21659,1,64.29,2000-10-02
21660,1,80.8,2000-12-11
21661,1,56.69,2000-03-13
21662,1,49.84,2000-03-28
21663,1,36.76,2000-10-09
21664,1,49.94,2000-07-09
21666,1,92.72,2000-02-04
21667,1,99.65,2000-05-09
21668,1,58.8,2000-11-30
21670,1,56.16,2000-06-07
21671,1,84.6,2000-07-03
21673,1,74.39,2000-12-16
21674,1,96.41,2000-11-02
21675,1,62.28,2000-04-20
21677,1,38.32,2000-03-03
21678,1,86.53,2000-05-27
21679,1,99.12,2000-02-12
21681,1,95.53,2000-06-01
21682,1,73.56,2000-07-08
21683,1,37.94,2000-02-12
21684,1,58.77,2000-07-18
21685,1,75.22,2000-04-20
21688,1,44.02,2000-01-23
21689,1,77.31,2000-01-07
21690,1,72.71,2000-10-22
21691,1,85.77,2000-03-16
21692,1,75.26,2000-08-30
21693,1,58.04,2000-10-07
21695,1,61.04,2000-06-22
21697,1,35.26,2000-08-27
21698,1,93.0,2000-10-18
21699,1,49.69,2000-04-03
21701,1,87.8,2000-03-20
21703,1,91.9,2000-01-04
21706,1,97.35,2000-06-11
21707,1,73.08,2000-07-12
21709,1,76.15,2000-06-04
21710,1,36.07,2000-07-12
21711,1,100.0,2000-03-20
21712,1,75.28,2000-05-07
21714,1,99.53,2000-05-19
21716,1,41.83,2000-05-22
21718,1,86.18,2000-12-24
21720,1,71.58,2000-01-31
21721,1,48.1,2000-04-28
21722,1,69.66,2000-06-05
21723,1,90.68,2000-03-13
21724,1,96.01,2000-12-07
21726,1,89.47,2000-06-05
